Id,age,education,device,day,month,time_spent,banner_views,banner_views_old,days_elapsed_old,X1,X2,X3,X4,marital_divorced,marital_married,marital_single,outcome_old_failure,outcome_old_na,outcome_old_other,outcome_old_success,job_entrepreneur,job_freelance,job_housekeeper,job_industrial_worker,job_manager,job_retired,job_salesman,job_student,job_teacher,job_technology,job_unemployed,<label>
6268,59,1,1,9,6,193.55,3,0,-1,0,0,0,0.084796543,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
850,49,1,0,8,5,3,1,0,-1,0,0,1,0.072603635,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2731,61,1,0,2,2,3.25,1,0,-1,0,0,0,0.07280337,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8939,42,1,1,28,1,1.7,1,0,-1,0,0,0,0.078050951,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4595,29,1,0,5,6,27.6,15,0,-1,0,0,1,0.076661885,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2055,35,1,0,27,5,12.8,4,0,-1,0,0,1,0.079267518,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5937,53,1,0,9,11,8.4,1,0,-1,0,0,0,0.168503622,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8639,34,2,0,25,3,13.4,8,0,-1,0,0,0,0.074728088,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6334,58,1,0,30,4,15.95,2,2,346,1,0,1,0.081146841,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4772,33,1,0,2,6,20.35,1,0,-1,0,0,0,0.082944456,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4466,41,2,0,29,4,43.6,1,3,181,0,0,0,0.07280337,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
4874,27,1,0,23,4,9.8,1,0,-1,0,0,0,0.08147368,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5758,39,2,0,2,11,7.2,3,0,-1,0,0,0,0.07741543,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6291,28,1,0,11,6,9.4,5,0,-1,0,0,1,0.075227425,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1447,57,0,0,14,5,9.05,1,0,-1,1,0,1,0.078504894,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1017,26,1,0,29,1,11.1,3,0,-1,0,0,0,0.083698001,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1594,43,1,0,6,9,17.95,3,5,504,0,0,1,0.088300982,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
7787,41,1,0,19,5,43.6,1,0,-1,0,0,1,0.082063806,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6383,38,2,0,6,2,1.45,2,0,-1,0,0,0,0.07280337,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5663,34,1,0,18,10,12.1,1,0,-1,0,0,1,0.074246909,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1191,30,2,0,17,4,9.2,2,0,-1,0,0,1,0.10359886,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7022,35,2,0,30,10,11.9,1,0,-1,0,0,1,0.140949285,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1881,25,1,0,12,5,11.55,3,0,-1,0,0,1,0.072113377,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7492,35,0,0,6,5,7.2,2,0,-1,0,0,1,0.07280337,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1361,31,2,0,28,1,43.1,1,0,-1,1,0,1,0.087847039,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4216,50,2,0,8,9,24.25,1,3,92,0,0,0,0.132487789,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4520,60,2,0,5,2,11,2,0,-1,0,0,0,0.093512247,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8496,42,1,0,11,7,6.9,2,0,-1,0,0,0,0.073965464,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5179,46,1,0,27,2,5.25,1,0,-1,1,0,0,0.103980172,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7558,40,1,0,23,7,2.9,2,0,-1,0,1,0,0.07335718,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7636,40,2,0,8,7,85.5,4,0,-1,0,0,1,0.09858733,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5472,42,1,0,5,2,6.25,1,1,8,1,0,0,0.091297006,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6788,33,1,0,16,8,9.75,3,9,182,0,0,1,0.077197538,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3765,48,0,0,20,4,8.9,1,0,-1,0,0,1,0.075944655,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2825,54,2,0,16,6,18.25,2,0,-1,0,0,1,0.076589254,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3506,32,0,0,29,1,23.95,3,24,182,1,0,1,0.093603036,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4639,28,1,0,15,6,2.5,1,0,-1,0,0,0,0.072821528,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2664,52,0,0,20,11,7,1,0,-1,1,0,0,0.086112977,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7989,46,2,0,3,7,11.85,2,0,-1,0,0,0,0.084869174,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6126,47,1,0,21,11,51.3,2,0,-1,0,0,0,0.081083289,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7093,50,0,0,17,4,15.35,3,2,324,0,0,1,0.073747571,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
8255,50,0,0,16,6,12.7,4,0,-1,0,0,0,0.07280337,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6099,27,1,0,21,7,8.05,2,0,-1,1,0,0,0.072494689,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
478,47,1,0,3,2,20.8,3,0,-1,0,0,1,0.101746772,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5567,28,1,0,12,5,7.6,1,0,-1,0,0,1,0.070224974,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7753,39,1,0,26,3,9.5,1,0,-1,0,0,0,0.099867449,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5190,31,2,0,14,10,3.05,1,0,-1,0,0,1,0.073275471,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1761,35,1,0,30,7,8.85,3,0,-1,0,0,0,0.074110726,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64,58,2,0,18,6,5.2,1,0,-1,0,0,0,0.124371289,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6402,56,1,0,5,5,4.8,2,0,-1,0,0,1,0.076008207,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5817,50,2,0,18,11,13.15,2,0,-1,0,0,0,0.096136038,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7182,41,0,0,11,5,2.2,1,0,-1,0,0,1,0.078205291,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2523,40,1,0,20,6,0.2,3,0,-1,1,0,0,0.074092568,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1607,29,1,0,16,11,11.3,1,2,550,0,0,1,0.079185808,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
8929,32,1,0,7,8,25.5,3,0,-1,0,0,0,0.077833058,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
469,29,1,0,4,5,8.2,5,3,346,0,0,1,0.076153469,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1818,41,1,0,21,7,4.05,3,0,-1,0,0,1,0.1335137,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
349,46,1,1,1,4,10.3,3,1,370,0,0,0,0.095191836,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5156,26,1,0,4,6,12.7,2,0,-1,1,0,1,0.073965464,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3182,44,2,0,3,2,24.9,1,4,92,1,0,1,0.089308736,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7913,32,1,0,28,8,2.3,10,0,-1,0,0,0,0.081982096,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8146,34,1,0,16,11,14.25,1,2,200,1,0,1,0.073974543,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
4638,37,1,0,5,6,2.3,1,0,-1,0,0,0,0.073938227,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5593,29,1,0,29,1,7.05,1,0,-1,0,0,0,0.075735842,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6504,30,1,0,13,5,12.25,5,0,-1,1,0,1,0.071296279,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8288,39,2,0,12,8,66.7,1,0,-1,0,0,1,0.075263741,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3968,26,2,0,13,4,50.6,2,0,-1,0,0,0,0.072776133,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
96,58,1,0,12,5,63.1,1,0,-1,0,0,1,0.078886206,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6536,31,1,0,15,5,4.45,1,1,352,0,0,1,0.072794291,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5069,59,1,0,11,5,6.4,1,0,-1,0,0,1,0.073102972,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3741,60,0,0,17,6,3.55,2,0,-1,1,0,0,0.075999128,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8440,26,2,0,7,8,5.75,1,0,-1,0,0,0,0.07280337,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7943,44,1,0,12,6,16.95,1,0,-1,0,0,1,0.087238756,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1215,50,1,0,6,5,5.85,2,23,254,0,0,1,0.078577524,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6627,56,1,1,29,7,9.85,3,0,-1,0,0,0,0.075817551,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7048,33,2,0,30,4,25.8,2,3,87,0,0,0,0.073302707,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2279,53,0,0,27,6,36.85,1,0,-1,1,0,0,0.07280337,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3902,33,2,0,27,8,25.1,8,0,-1,0,0,0,0.137118007,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3512,27,1,0,22,2,15.8,1,0,-1,0,0,0,0.075763078,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6515,36,1,0,6,7,20.15,5,0,-1,0,0,0,0.078178055,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
939,42,0,0,13,4,7.8,1,2,144,0,0,1,0.143028344,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4106,30,1,0,26,5,20.2,2,0,-1,1,0,1,0.084288127,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7069,41,2,0,12,2,6.4,2,3,184,0,0,0,0.324251448,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3740,28,0,0,17,6,13.15,27,0,-1,1,0,1,0.07280337,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6737,44,2,0,12,8,6.35,2,3,104,0,0,1,0.082517749,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2189,49,2,1,17,10,10.65,1,0,-1,0,0,0,0.07280337,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1973,32,1,0,20,8,6.25,3,0,-1,0,0,0,0.076207942,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4311,54,1,0,3,7,19.95,2,0,-1,0,0,0,0.087629147,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5992,47,1,0,5,5,4.1,1,0,-1,0,0,1,0.086476132,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3205,21,1,1,13,5,6.9,4,0,-1,1,0,1,0.075454397,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2467,56,0,0,14,5,10.5,1,1,179,0,0,0,0.080701977,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2789,36,2,0,11,8,17.55,2,2,181,0,0,0,0.076008207,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1688,24,1,0,18,8,22.5,2,0,-1,0,0,1,0.077851216,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1259,30,1,0,18,5,8.3,1,0,-1,0,0,1,0.083797868,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8944,39,1,0,11,8,10.4,2,0,-1,0,0,0,0.076380441,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4180,34,2,0,1,9,14.5,1,3,44,0,0,0,0.078150818,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
4628,32,2,0,30,6,29.4,4,5,105,0,0,0,0.073384417,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7848,39,1,0,18,6,20.55,2,0,-1,0,0,0,0.074837034,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3380,42,1,0,8,7,1.4,2,0,-1,0,0,1,0.072794291,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
935,56,2,0,30,4,10.75,1,1,83,0,0,0,0.078395947,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2692,32,2,0,28,8,0.35,19,0,-1,0,0,1,0.080647504,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4235,28,1,0,8,6,6,5,0,-1,0,0,0,0.085949558,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4839,38,0,0,3,6,8.3,2,0,-1,0,0,1,0.095246309,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5218,37,1,0,9,6,18.05,3,0,-1,1,0,1,0.076680043,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5512,34,1,0,17,11,64.65,1,0,-1,1,0,1,0.079621593,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8177,77,2,1,4,5,20.55,1,2,92,0,0,0,0.143636628,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7948,28,1,0,30,4,13.4,1,0,-1,0,0,0,0.074864271,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3141,39,1,0,8,5,24.05,2,2,344,0,0,1,0.094093294,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
479,53,0,0,28,8,118.1,6,0,-1,0,0,0,0.123672217,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7955,47,2,0,29,10,20.7,2,3,213,0,0,0,0.10605923,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
6000,40,1,0,9,11,14.45,1,0,-1,0,0,0,0.118742396,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1400,33,1,0,16,7,22.35,2,3,182,0,0,0,0.074464801,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4187,45,2,0,13,5,11.2,3,0,-1,1,0,1,0.073012184,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41,63,1,0,25,10,18.95,1,4,195,0,0,0,0.086376264,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3174,45,0,0,13,5,1.65,3,0,-1,0,0,1,0.07280337,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1433,38,1,0,20,6,0.65,12,0,-1,0,0,0,0.08474207,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7532,64,1,0,20,10,30.55,1,3,181,0,0,0,0.116681495,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8596,46,0,0,20,8,8.2,2,0,-1,0,0,1,0.078432263,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6547,35,1,0,21,5,4.7,1,0,-1,0,0,1,0.077006882,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2390,48,1,0,14,5,0.7,6,0,-1,0,0,1,0.07582663,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6501,40,1,0,14,5,50.9,2,0,-1,0,0,1,0.105959363,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8226,77,0,1,12,8,16.75,1,20,178,0,0,0,0.096317615,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8415,27,0,0,15,5,2.2,2,0,-1,0,0,1,0.071178254,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5465,33,2,0,4,8,29.5,1,0,-1,0,0,0,0.088228351,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1010,31,2,1,14,5,4,3,0,-1,0,0,1,0.088691373,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1466,50,1,0,13,8,19.45,1,1,430,0,0,0,0.101574274,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4367,54,2,0,21,10,51.1,1,4,91,0,0,0,0.122510123,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1964,35,1,0,18,11,7,2,0,-1,0,0,0,0.082381566,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2289,33,1,0,6,8,23.6,2,0,-1,1,0,0,0.1005756,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6933,49,0,0,3,7,5.6,3,0,-1,1,0,0,0.089208868,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4841,41,1,0,5,6,3.85,1,0,-1,0,0,1,0.268135021,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5698,45,2,0,19,11,7.85,4,0,-1,0,0,1,0.092640677,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
640,45,2,0,6,6,31.45,2,0,-1,0,0,0,0.077433588,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
771,53,0,0,28,7,66.45,3,0,-1,1,0,0,0.081827756,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4739,38,1,0,21,5,4.9,2,0,-1,0,0,1,0.081192236,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2558,29,1,0,10,7,54.35,3,0,-1,1,0,0,0.07717938,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
262,74,0,0,30,6,14.55,5,4,93,0,0,0,0.336816589,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
6910,40,2,0,30,5,6.4,1,0,-1,0,0,1,0.07280337,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7047,47,1,0,12,8,80.15,1,0,-1,0,0,1,0.077960162,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1244,42,0,0,11,6,3.45,1,0,-1,0,1,0,0.072948632,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5500,45,0,0,4,5,36.6,4,0,-1,0,0,1,0.080093694,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7147,38,1,0,30,4,21.25,1,0,-1,0,0,1,0.075136637,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6831,42,2,0,7,5,56.9,1,0,-1,0,0,1,0.085831533,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3483,37,2,0,16,4,14.95,1,1,317,0,0,1,0.08880032,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5800,60,1,0,29,6,6.25,4,4,95,0,0,0,0.09150582,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2912,56,0,0,15,4,12.7,2,0,-1,0,0,0,0.104561219,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2540,36,1,0,13,11,9.15,1,1,92,0,0,0,0.076217021,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
7122,33,2,1,29,8,2.45,2,0,-1,0,0,0,0.06954406,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6120,48,1,0,16,7,39.8,3,5,183,0,0,0,0.080220798,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
8122,55,1,0,17,11,37.55,1,0,-1,1,0,1,0.086457974,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2263,43,2,0,22,9,3.65,1,3,113,0,0,0,0.094293029,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
7793,31,2,0,12,10,9.65,4,14,165,0,0,0,0.112096672,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1102,28,0,0,22,7,21.65,1,0,-1,0,0,1,0.076552939,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2592,31,2,0,2,2,12.4,1,1,73,0,0,0,0.102609264,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3914,28,1,0,20,4,14.15,2,0,-1,0,0,1,0.085459299,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7353,38,0,0,9,6,24.05,6,0,-1,0,0,1,0.074773482,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7535,42,1,0,30,1,46.05,1,0,-1,0,0,0,0.081301182,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4357,31,1,1,17,3,6.15,7,0,-1,0,0,0,0.14385452,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7529,41,0,0,17,11,48.7,1,0,-1,0,0,1,0.121012111,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
7626,38,0,0,11,5,2.35,1,0,-1,0,0,1,0.079694224,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2525,27,1,0,22,10,24.7,1,2,183,0,0,0,0.107230403,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
8540,40,2,0,15,6,24.05,2,1,207,0,0,0,0.166733245,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1877,44,1,0,5,6,9.6,1,0,-1,0,0,1,0.073411654,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2358,58,1,1,4,2,3.6,3,0,-1,0,0,0,0.083171427,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4618,57,0,1,17,4,6.35,1,0,-1,0,0,1,0.073647704,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3056,25,2,0,15,5,10.75,1,0,-1,1,0,1,0.072857843,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4360,30,1,0,13,5,10.35,1,0,-1,0,0,1,0.074374013,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8528,60,2,0,16,8,11.45,3,1,761,0,0,1,0.111442994,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
4396,56,0,0,8,5,35.9,1,0,-1,1,0,1,0.07272166,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8168,28,1,0,26,5,36.55,6,0,-1,0,0,1,0.076979645,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3295,34,2,0,4,8,5.5,3,6,1,1,0,0,0.073429811,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2099,47,1,0,7,5,21.7,1,0,-1,0,1,1,0.072757976,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2717,24,1,0,11,8,67.65,1,0,-1,0,0,0,0.090280174,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8747,64,1,1,7,9,13.95,1,0,-1,0,0,0,0.093503169,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
688,33,1,0,3,2,21.45,3,0,-1,0,0,1,0.07861384,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
769,37,1,0,20,4,35.7,2,0,-1,0,0,1,0.074110726,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5471,30,2,0,26,5,8.1,2,1,105,0,0,0,0.08131934,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5912,31,1,0,22,7,63.85,5,0,-1,0,0,1,0.070615365,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8339,31,1,0,16,4,24.25,1,0,-1,0,0,0,0.074464801,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
231,37,1,0,18,6,2.8,1,0,-1,1,0,0,0.088564269,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1085,42,2,0,8,5,28.45,2,1,295,0,0,1,0.072839686,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4107,42,1,0,14,7,6.95,3,0,-1,0,0,1,0.070542734,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3920,45,1,0,7,8,14.1,1,0,-1,1,0,1,0.074355855,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2253,68,2,0,4,8,32.05,1,7,1,0,0,0,0.098333121,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7530,39,0,0,28,5,10.85,2,0,-1,0,0,1,0.098787064,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3093,50,1,0,8,5,5,1,0,-1,0,0,1,0.076335046,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3559,43,0,0,27,5,5.1,4,0,-1,0,0,1,0.072857843,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
